Name: Sanjib
Sample: H1242
Measuring Station: Gilgamesh
Start Date/Time: 6/24/2019 / 4:58:24 PM
Actual time: 6/24/2019 / 4:58:26 PM

Comment:
H1242 [ZnTe\CuMnSb\Ru]

Ref resistor= 47 ohm

B= 7 T  Time constant= 300 ms
measurement delay = 500 ms

I(1-10)
Vexc=0.9 V; Voltage Divider=30:1

Vref-Ag1-Ch1 (sen20mv)
V(11-12)-Ag1-Ch2 (sen20mv)
V(1-12)-Ag2-Ch1 (sen20mv)
V(11-10)-Ag2-Ch2 (sen20mv)



Swept Device: Time (Computer) [arb. units]
Beginvalue: 0.000000E+0; Endvalue: 3.000000E+1
Measurement type: Unidirectional
Step Device: Heater (Lakeshore 332) [% power]
Beginvalue: 2.000000E+0; Endvalue: 9.100000E+1
While measuring, the Stepsize or the Delaytime have been changed:
Stepvalue##Stepsize##Delaytime (step)
0.00000E+0##2.50000E-1##0.00000E+0
4.60000E+1##1.00000E+0##5.00000E-1

DCV (Agilent1 34420a Ch1) [V] DCV (Agilent1 34420a Ch2) [V] DCV (Agilent2 34420a Ch1) [V] DCV (Agilent2 34420a Ch2) [V] Temperature (LS332) [K] Temperature (LS332) [Ohm]
  Start Value:   Start Value:   Start Value:   Start Value:   Start Value:   Start Value:
3.700698E+0 1.555803E+0 3.813511E+0 5.142631E-1 1.569000E+0 3.199900E+3
---------											
Time (Computer) [arb. units]	Heater (Lakeshore 332) [% power]	DCV (Agilent1 34420a Ch1) [V]	DCV (Agilent1 34420a Ch2) [V]	DCV (Agilent2 34420a Ch1) [V]	DCV (Agilent2 34420a Ch2) [V]	Temperature (LS332) [K]	Temperature (LS332) [Ohm]	Rxx (Ohm)	G1 (e2/h)	Rxy (Ohm)	R2 (Ohm)
3.00000E+0	5.40000E+1	3.07433E+0	2.63759E+0	3.69709E+0	7.84692E-1	8.76770E+1	1.16700E+2	4.03232E+1	6.40153E+2	5.65206E+1	4.56701E+2
4.00000E+0	5.40000E+1	3.07441E+0	2.63751E+0	3.69872E+0	7.84575E-1	8.77200E+1	1.16660E+2	4.03209E+1	6.40189E+2	5.65441E+1	4.56511E+2
5.00000E+0	5.40000E+1	3.07415E+0	2.63755E+0	3.69937E+0	7.84558E-1	8.77660E+1	1.16620E+2	4.03250E+1	6.40125E+2	5.65589E+1	4.56392E+2
6.00000E+0	5.40000E+1	3.07451E+0	2.63839E+0	3.69764E+0	7.84833E-1	8.78120E+1	1.16570E+2	4.03330E+1	6.39996E+2	5.65257E+1	4.56659E+2
7.00000E+0	5.40000E+1	3.07450E+0	2.63853E+0	3.69736E+0	7.84919E-1	8.78530E+1	1.16530E+2	4.03354E+1	6.39960E+2	5.65217E+1	4.56692E+2
8.00000E+0	5.40000E+1	3.07401E+0	2.63843E+0	3.69737E+0	7.84850E-1	8.78950E+1	1.16490E+2	4.03403E+1	6.39882E+2	5.65309E+1	4.56617E+2
9.00000E+0	5.40000E+1	3.07400E+0	2.63852E+0	3.69732E+0	7.85006E-1	8.79370E+1	1.16450E+2	4.03417E+1	6.39858E+2	5.65303E+1	4.56622E+2
1.00000E+1	5.40000E+1	3.07427E+0	2.63903E+0	3.69621E+0	7.85089E-1	8.79830E+1	1.16410E+2	4.03460E+1	6.39791E+2	5.65083E+1	4.56800E+2
1.10000E+1	5.40000E+1	3.07448E+0	2.63921E+0	3.69699E+0	7.85166E-1	8.80240E+1	1.16370E+2	4.03460E+1	6.39791E+2	5.65164E+1	4.56735E+2
1.20000E+1	5.40000E+1	3.07436E+0	2.63933E+0	3.69710E+0	7.85186E-1	8.80700E+1	1.16330E+2	4.03494E+1	6.39737E+2	5.65203E+1	4.56703E+2
1.30000E+1	5.40000E+1	3.07384E+0	2.63937E+0	3.69718E+0	7.85125E-1	8.81120E+1	1.16290E+2	4.03568E+1	6.39620E+2	5.65312E+1	4.56615E+2
1.40000E+1	5.40000E+1	3.07353E+0	2.63959E+0	3.69579E+0	7.85344E-1	8.81550E+1	1.16240E+2	4.03642E+1	6.39502E+2	5.65155E+1	4.56742E+2
1.50000E+1	5.40000E+1	3.07418E+0	2.64010E+0	3.69569E+0	7.85362E-1	8.81990E+1	1.16200E+2	4.03635E+1	6.39514E+2	5.65020E+1	4.56851E+2
1.60000E+1	5.40000E+1	3.07436E+0	2.64035E+0	3.69583E+0	7.85496E-1	8.82440E+1	1.16160E+2	4.03649E+1	6.39491E+2	5.65009E+1	4.56860E+2
1.70000E+1	5.40000E+1	3.07404E+0	2.64044E+0	3.69559E+0	7.85636E-1	8.82860E+1	1.16120E+2	4.03706E+1	6.39401E+2	5.65031E+1	4.56842E+2
1.80000E+1	5.40000E+1	3.07377E+0	2.64062E+0	3.69513E+0	7.85713E-1	8.83290E+1	1.16080E+2	4.03769E+1	6.39301E+2	5.65010E+1	4.56859E+2
1.90000E+1	5.40000E+1	3.07372E+0	2.64068E+0	3.69503E+0	7.85599E-1	8.83700E+1	1.16040E+2	4.03784E+1	6.39277E+2	5.65005E+1	4.56863E+2
2.00000E+1	5.40000E+1	3.07390E+0	2.64088E+0	3.69533E+0	7.85611E-1	8.84180E+1	1.15990E+2	4.03791E+1	6.39266E+2	5.65018E+1	4.56853E+2
2.10000E+1	5.40000E+1	3.07395E+0	2.64113E+0	3.69536E+0	7.85784E-1	8.84590E+1	1.15950E+2	4.03823E+1	6.39216E+2	5.65011E+1	4.56858E+2
2.20000E+1	5.40000E+1	3.07393E+0	2.64134E+0	3.69525E+0	7.85770E-1	8.85040E+1	1.15910E+2	4.03857E+1	6.39162E+2	5.64998E+1	4.56869E+2
2.30000E+1	5.40000E+1	3.07329E+0	2.64129E+0	3.69538E+0	7.85787E-1	8.85450E+1	1.15870E+2	4.03934E+1	6.39040E+2	5.65136E+1	4.56757E+2
2.40000E+1	5.40000E+1	3.07302E+0	2.64130E+0	3.69517E+0	7.85825E-1	8.85880E+1	1.15830E+2	4.03971E+1	6.38982E+2	5.65154E+1	4.56743E+2
2.50000E+1	5.40000E+1	3.07300E+0	2.64155E+0	3.69526E+0	7.85924E-1	8.86330E+1	1.15790E+2	4.04011E+1	6.38918E+2	5.65172E+1	4.56729E+2
2.60000E+1	5.40000E+1	3.07315E+0	2.64182E+0	3.69533E+0	7.85929E-1	8.86770E+1	1.15750E+2	4.04033E+1	6.38883E+2	5.65156E+1	4.56741E+2
2.70000E+1	5.40000E+1	3.07337E+0	2.64213E+0	3.69567E+0	7.86070E-1	8.87180E+1	1.15700E+2	4.04052E+1	6.38854E+2	5.65166E+1	4.56733E+2
2.80000E+1	5.40000E+1	3.07300E+0	2.64215E+0	3.69564E+0	7.86135E-1	8.87620E+1	1.15670E+2	4.04105E+1	6.38770E+2	5.65230E+1	4.56681E+2
2.90000E+1	5.40000E+1	3.07260E+0	2.64218E+0	3.69556E+0	7.86114E-1	8.88070E+1	1.15620E+2	4.04161E+1	6.38682E+2	5.65291E+1	4.56632E+2
3.00000E+1	5.40000E+1	3.07244E+0	2.64227E+0	3.69550E+0	7.86204E-1	8.88490E+1	1.15580E+2	4.04195E+1	6.38628E+2	5.65311E+1	4.56616E+2
0.00000E+0	5.50000E+1	3.07215E+0	2.64276E+0	3.69574E+0	7.86285E-1	8.89760E+1	1.15460E+2	4.04309E+1	6.38448E+2	5.65402E+1	4.56542E+2
1.00000E+0	5.50000E+1	3.07216E+0	2.64292E+0	3.69580E+0	7.86362E-1	8.90170E+1	1.15420E+2	4.04332E+1	6.38411E+2	5.65408E+1	4.56537E+2
2.00000E+0	5.50000E+1	3.07195E+0	2.64305E+0	3.69570E+0	7.86372E-1	8.90580E+1	1.15380E+2	4.04380E+1	6.38335E+2	5.65433E+1	4.56517E+2
3.00000E+0	5.50000E+1	3.07216E+0	2.64331E+0	3.69575E+0	7.86410E-1	8.91020E+1	1.15340E+2	4.04392E+1	6.38317E+2	5.65401E+1	4.56543E+2
4.00000E+0	5.50000E+1	3.07219E+0	2.64352E+0	3.69589E+0	7.86589E-1	8.91460E+1	1.15300E+2	4.04419E+1	6.38273E+2	5.65416E+1	4.56531E+2
5.00000E+0	5.50000E+1	3.07190E+0	2.64349E+0	3.69611E+0	7.86524E-1	8.91920E+1	1.15260E+2	4.04454E+1	6.38218E+2	5.65504E+1	4.56460E+2
6.00000E+0	5.50000E+1	3.07131E+0	2.64341E+0	3.69592E+0	7.86590E-1	8.92330E+1	1.15220E+2	4.04519E+1	6.38115E+2	5.65584E+1	4.56396E+2
7.00000E+0	5.50000E+1	3.07120E+0	2.64359E+0	3.69576E+0	7.86653E-1	8.92760E+1	1.15180E+2	4.04562E+1	6.38048E+2	5.65579E+1	4.56399E+2
8.00000E+0	5.50000E+1	3.07152E+0	2.64383E+0	3.69594E+0	7.86670E-1	8.93170E+1	1.15140E+2	4.04556E+1	6.38057E+2	5.65549E+1	4.56424E+2
9.00000E+0	5.50000E+1	3.07163E+0	2.64415E+0	3.69609E+0	7.86720E-1	8.93670E+1	1.15090E+2	4.04590E+1	6.38004E+2	5.65551E+1	4.56422E+2
1.00000E+1	5.50000E+1	3.07157E+0	2.64437E+0	3.69612E+0	7.86757E-1	8.94030E+1	1.15060E+2	4.04632E+1	6.37938E+2	5.65567E+1	4.56409E+2
1.10000E+1	5.50000E+1	3.07122E+0	2.64438E+0	3.69627E+0	7.86841E-1	8.94490E+1	1.15010E+2	4.04678E+1	6.37865E+2	5.65652E+1	4.56340E+2
1.20000E+1	5.50000E+1	3.07070E+0	2.64438E+0	3.69613E+0	7.86857E-1	8.94910E+1	1.14970E+2	4.04747E+1	6.37756E+2	5.65728E+1	4.56280E+2
1.30000E+1	5.50000E+1	3.07069E+0	2.64453E+0	3.69594E+0	7.86918E-1	8.95350E+1	1.14930E+2	4.04772E+1	6.37717E+2	5.65701E+1	4.56301E+2
1.40000E+1	5.50000E+1	3.07097E+0	2.64487E+0	3.69612E+0	7.87046E-1	8.95790E+1	1.14890E+2	4.04786E+1	6.37694E+2	5.65677E+1	4.56321E+2
1.50000E+1	5.50000E+1	3.07086E+0	2.64510E+0	3.69631E+0	7.87110E-1	8.96210E+1	1.14850E+2	4.04837E+1	6.37614E+2	5.65727E+1	4.56280E+2
1.60000E+1	5.50000E+1	3.07041E+0	2.64507E+0	3.69627E+0	7.87151E-1	8.96650E+1	1.14810E+2	4.04892E+1	6.37528E+2	5.65803E+1	4.56218E+2
1.70000E+1	5.50000E+1	3.07017E+0	2.64508E+0	3.69620E+0	7.86987E-1	8.97070E+1	1.14770E+2	4.04924E+1	6.37478E+2	5.65836E+1	4.56192E+2
1.80000E+1	5.50000E+1	3.07026E+0	2.64529E+0	3.69626E+0	7.87195E-1	8.97500E+1	1.14730E+2	4.04944E+1	6.37446E+2	5.65829E+1	4.56198E+2
1.90000E+1	5.50000E+1	3.07040E+0	2.64553E+0	3.69634E+0	7.87269E-1	8.97940E+1	1.14690E+2	4.04963E+1	6.37417E+2	5.65815E+1	4.56209E+2
2.00000E+1	5.50000E+1	3.07046E+0	2.64585E+0	3.69609E+0	7.87358E-1	8.98360E+1	1.14650E+2	4.05005E+1	6.37350E+2	5.65767E+1	4.56248E+2
2.10000E+1	5.50000E+1	3.07037E+0	2.64597E+0	3.69617E+0	7.87521E-1	8.98790E+1	1.14610E+2	4.05034E+1	6.37305E+2	5.65795E+1	4.56226E+2
2.20000E+1	5.50000E+1	3.07049E+0	2.64645E+0	3.69416E+0	7.87669E-1	8.99230E+1	1.14570E+2	4.05092E+1	6.37214E+2	5.65466E+1	4.56491E+2
2.30000E+1	5.50000E+1	3.07023E+0	2.64650E+0	3.69385E+0	7.87686E-1	8.99660E+1	1.14530E+2	4.05135E+1	6.37146E+2	5.65466E+1	4.56491E+2
2.40000E+1	5.50000E+1	3.07033E+0	2.64671E+0	3.69394E+0	7.87655E-1	9.00100E+1	1.14480E+2	4.05153E+1	6.37118E+2	5.65462E+1	4.56494E+2
2.50000E+1	5.50000E+1	3.07079E+0	2.64720E+0	3.69407E+0	7.87704E-1	9.00520E+1	1.14440E+2	4.05168E+1	6.37094E+2	5.65396E+1	4.56547E+2
2.60000E+1	5.50000E+1	3.07063E+0	2.64739E+0	3.69413E+0	7.87772E-1	9.00980E+1	1.14400E+2	4.05218E+1	6.37016E+2	5.65434E+1	4.56516E+2
2.70000E+1	5.50000E+1	3.07066E+0	2.64749E+0	3.69410E+0	7.87842E-1	9.01410E+1	1.14360E+2	4.05228E+1	6.36999E+2	5.65425E+1	4.56524E+2
2.80000E+1	5.50000E+1	3.06999E+0	2.64739E+0	3.69402E+0	7.87927E-1	9.01870E+1	1.14320E+2	4.05302E+1	6.36882E+2	5.65536E+1	4.56434E+2
2.90000E+1	5.50000E+1	3.06961E+0	2.64740E+0	3.69394E+0	7.87776E-1	9.02260E+1	1.14280E+2	4.05354E+1	6.36802E+2	5.65593E+1	4.56388E+2
3.00000E+1	5.50000E+1	3.06998E+0	2.64776E+0	3.69411E+0	7.87989E-1	9.02690E+1	1.14240E+2	4.05360E+1	6.36791E+2	5.65551E+1	4.56422E+2
0.00000E+0	5.60000E+1	3.07019E+0	2.64878E+0	3.69126E+0	7.88364E-1	9.03950E+1	1.14120E+2	4.05488E+1	6.36591E+2	5.65077E+1	4.56805E+2
1.00000E+0	5.60000E+1	3.06994E+0	2.64872E+0	3.69293E+0	7.88348E-1	9.04360E+1	1.14080E+2	4.05513E+1	6.36551E+2	5.65379E+1	4.56561E+2
2.00000E+0	5.60000E+1	3.06951E+0	2.64866E+0	3.69294E+0	7.88243E-1	9.04800E+1	1.14040E+2	4.05560E+1	6.36478E+2	5.65459E+1	4.56496E+2
3.00000E+0	5.60000E+1	3.06984E+0	2.64908E+0	3.69299E+0	7.88408E-1	9.05200E+1	1.14000E+2	4.05580E+1	6.36446E+2	5.65405E+1	4.56540E+2
4.00000E+0	5.60000E+1	3.06978E+0	2.64935E+0	3.69320E+0	7.88605E-1	9.05630E+1	1.13960E+2	4.05630E+1	6.36368E+2	5.65449E+1	4.56504E+2
5.00000E+0	5.60000E+1	3.06935E+0	2.64925E+0	3.69318E+0	7.88534E-1	9.06070E+1	1.13920E+2	4.05671E+1	6.36303E+2	5.65525E+1	4.56443E+2
6.00000E+0	5.60000E+1	3.06899E+0	2.64929E+0	3.69247E+0	7.88544E-1	9.06530E+1	1.13880E+2	4.05725E+1	6.36218E+2	5.65483E+1	4.56477E+2
7.00000E+0	5.60000E+1	3.06943E+0	2.64967E+0	3.69274E+0	7.88638E-1	9.06940E+1	1.13840E+2	4.05725E+1	6.36220E+2	5.65443E+1	4.56509E+2
8.00000E+0	5.60000E+1	3.06958E+0	2.64996E+0	3.69324E+0	7.88697E-1	9.07380E+1	1.13800E+2	4.05750E+1	6.36180E+2	5.65491E+1	4.56470E+2
9.00000E+0	5.60000E+1	3.06947E+0	2.65020E+0	3.69341E+0	7.88766E-1	9.07800E+1	1.13760E+2	4.05801E+1	6.36100E+2	5.65539E+1	4.56432E+2
1.00000E+1	5.60000E+1	3.06896E+0	2.65005E+0	3.69337E+0	7.88775E-1	9.08230E+1	1.13720E+2	4.05846E+1	6.36029E+2	5.65625E+1	4.56362E+2
1.10000E+1	5.60000E+1	3.06838E+0	2.64982E+0	3.69307E+0	7.88809E-1	9.08650E+1	1.13680E+2	4.05887E+1	6.35965E+2	5.65687E+1	4.56312E+2
1.20000E+1	5.60000E+1	3.06850E+0	2.65015E+0	3.69308E+0	7.88816E-1	9.09070E+1	1.13640E+2	4.05922E+1	6.35910E+2	5.65666E+1	4.56329E+2
1.30000E+1	5.60000E+1	3.06870E+0	2.65048E+0	3.69316E+0	7.88922E-1	9.09530E+1	1.13600E+2	4.05945E+1	6.35875E+2	5.65641E+1	4.56350E+2
1.40000E+1	5.60000E+1	3.06890E+0	2.65078E+0	3.69343E+0	7.88952E-1	9.09910E+1	1.13560E+2	4.05965E+1	6.35843E+2	5.65647E+1	4.56345E+2
1.50000E+1	5.60000E+1	3.06845E+0	2.65072E+0	3.69351E+0	7.88928E-1	9.10340E+1	1.13520E+2	4.06016E+1	6.35763E+2	5.65742E+1	4.56268E+2
1.60000E+1	5.60000E+1	3.06812E+0	2.65092E+0	3.69212E+0	7.89246E-1	9.10770E+1	1.13480E+2	4.06090E+1	6.35648E+2	5.65590E+1	4.56390E+2
1.70000E+1	5.60000E+1	3.06981E+0	2.65245E+0	3.68750E+0	7.89564E-1	9.11210E+1	1.13440E+2	4.06101E+1	6.35629E+2	5.64571E+1	4.57215E+2
1.80000E+1	5.60000E+1	3.07013E+0	2.65280E+0	3.68765E+0	7.89615E-1	9.11630E+1	1.13400E+2	4.06112E+1	6.35613E+2	5.64535E+1	4.57243E+2
1.90000E+1	5.60000E+1	3.07001E+0	2.65293E+0	3.68822E+0	7.89689E-1	9.12070E+1	1.13360E+2	4.06147E+1	6.35557E+2	5.64644E+1	4.57156E+2
2.00000E+1	5.60000E+1	3.06965E+0	2.65289E+0	3.68821E+0	7.89746E-1	9.12480E+1	1.13320E+2	4.06189E+1	6.35493E+2	5.64710E+1	4.57102E+2
2.10000E+1	5.60000E+1	3.06955E+0	2.65319E+0	3.68735E+0	7.89779E-1	9.12920E+1	1.13280E+2	4.06248E+1	6.35399E+2	5.64596E+1	4.57194E+2
2.20000E+1	5.60000E+1	3.06940E+0	2.65328E+0	3.68715E+0	7.89927E-1	9.13340E+1	1.13240E+2	4.06282E+1	6.35347E+2	5.64593E+1	4.57197E+2
2.30000E+1	5.60000E+1	3.06966E+0	2.65358E+0	3.68729E+0	7.89877E-1	9.13760E+1	1.13200E+2	4.06293E+1	6.35330E+2	5.64566E+1	4.57218E+2
2.40000E+1	5.60000E+1	3.06986E+0	2.65400E+0	3.68756E+0	7.89908E-1	9.14210E+1	1.13160E+2	4.06331E+1	6.35270E+2	5.64572E+1	4.57214E+2
2.50000E+1	5.60000E+1	3.06968E+0	2.65417E+0	3.68766E+0	7.90060E-1	9.14620E+1	1.13120E+2	4.06381E+1	6.35191E+2	5.64619E+1	4.57175E+2
2.60000E+1	5.60000E+1	3.06911E+0	2.65406E+0	3.68723E+0	7.90080E-1	9.15050E+1	1.13080E+2	4.06439E+1	6.35102E+2	5.64657E+1	4.57145E+2
2.70000E+1	5.60000E+1	3.06880E+0	2.65397E+0	3.68703E+0	7.90096E-1	9.15440E+1	1.13050E+2	4.06467E+1	6.35058E+2	5.64684E+1	4.57123E+2
2.80000E+1	5.60000E+1	3.06922E+0	2.65441E+0	3.68714E+0	7.90113E-1	9.15890E+1	1.13010E+2	4.06478E+1	6.35041E+2	5.64624E+1	4.57171E+2
2.90000E+1	5.60000E+1	3.06946E+0	2.65476E+0	3.68701E+0	7.90211E-1	9.16320E+1	1.12970E+2	4.06501E+1	6.35004E+2	5.64561E+1	4.57222E+2
3.00000E+1	5.60000E+1	3.06923E+0	2.65493E+0	3.68715E+0	7.90234E-1	9.16770E+1	1.12920E+2	4.06557E+1	6.34918E+2	5.64625E+1	4.57171E+2
0.00000E+0	5.70000E+1	3.06896E+0	2.65549E+0	3.68627E+0	7.90492E-1	9.18020E+1	1.12810E+2	4.06678E+1	6.34728E+2	5.64539E+1	4.57240E+2
1.00000E+0	5.70000E+1	3.06889E+0	2.65534E+0	3.68722E+0	7.90483E-1	9.18420E+1	1.12770E+2	4.06664E+1	6.34751E+2	5.64696E+1	4.57113E+2
2.00000E+0	5.70000E+1	3.06867E+0	2.65549E+0	3.68783E+0	7.90502E-1	9.18850E+1	1.12730E+2	4.06717E+1	6.34667E+2	5.64830E+1	4.57005E+2
3.00000E+0	5.70000E+1	3.06795E+0	2.65515E+0	3.68884E+0	7.90322E-1	9.19260E+1	1.12690E+2	4.06761E+1	6.34598E+2	5.65118E+1	4.56772E+2
4.00000E+0	5.70000E+1	3.06770E+0	2.65534E+0	3.68868E+0	7.90459E-1	9.19730E+1	1.12650E+2	4.06822E+1	6.34503E+2	5.65140E+1	4.56754E+2
5.00000E+0	5.70000E+1	3.06738E+0	2.65521E+0	3.68914E+0	7.90375E-1	9.20140E+1	1.12610E+2	4.06845E+1	6.34467E+2	5.65269E+1	4.56649E+2
6.00000E+0	5.70000E+1	3.06727E+0	2.65538E+0	3.68908E+0	7.90567E-1	9.20570E+1	1.12570E+2	4.06886E+1	6.34404E+2	5.65280E+1	4.56641E+2
7.00000E+0	5.70000E+1	3.06756E+0	2.65560E+0	3.69039E+0	7.90419E-1	9.20980E+1	1.12530E+2	4.06882E+1	6.34410E+2	5.65428E+1	4.56521E+2
8.00000E+0	5.70000E+1	3.06684E+0	2.65544E+0	3.69088E+0	7.90592E-1	9.21410E+1	1.12490E+2	4.06952E+1	6.34301E+2	5.65635E+1	4.56354E+2
9.00000E+0	5.70000E+1	3.06661E+0	2.65554E+0	3.69092E+0	7.90462E-1	9.21860E+1	1.12450E+2	4.06998E+1	6.34229E+2	5.65684E+1	4.56315E+2
1.00000E+1	5.70000E+1	3.06624E+0	2.65560E+0	3.69063E+0	7.90573E-1	9.22270E+1	1.12410E+2	4.07056E+1	6.34138E+2	5.65708E+1	4.56295E+2
1.10000E+1	5.70000E+1	3.06596E+0	2.65548E+0	3.69060E+0	7.90594E-1	9.22670E+1	1.12380E+2	4.07074E+1	6.34110E+2	5.65755E+1	4.56258E+2
1.20000E+1	5.70000E+1	3.06626E+0	2.65585E+0	3.69065E+0	7.90655E-1	9.23110E+1	1.12340E+2	4.07092E+1	6.34083E+2	5.65708E+1	4.56296E+2
1.30000E+1	5.70000E+1	3.06638E+0	2.65616E+0	3.69081E+0	7.90754E-1	9.23530E+1	1.12300E+2	4.07123E+1	6.34035E+2	5.65709E+1	4.56295E+2
1.40000E+1	5.70000E+1	3.06633E+0	2.65633E+0	3.69080E+0	7.90746E-1	9.23940E+1	1.12260E+2	4.07156E+1	6.33983E+2	5.65718E+1	4.56288E+2
1.50000E+1	5.70000E+1	3.06581E+0	2.65627E+0	3.69061E+0	7.90870E-1	9.24360E+1	1.12220E+2	4.07216E+1	6.33890E+2	5.65785E+1	4.56233E+2
1.60000E+1	5.70000E+1	3.06558E+0	2.65637E+0	3.69059E+0	7.90847E-1	9.24800E+1	1.12180E+2	4.07262E+1	6.33819E+2	5.65823E+1	4.56202E+2
1.70000E+1	5.70000E+1	3.06566E+0	2.65662E+0	3.69048E+0	7.90873E-1	9.25230E+1	1.12140E+2	4.07290E+1	6.33774E+2	5.65792E+1	4.56228E+2
1.80000E+1	5.70000E+1	3.06602E+0	2.65696E+0	3.69073E+0	7.90922E-1	9.25640E+1	1.12100E+2	4.07294E+1	6.33768E+2	5.65764E+1	4.56250E+2
1.90000E+1	5.70000E+1	3.06580E+0	2.65714E+0	3.69089E+0	7.90990E-1	9.26080E+1	1.12060E+2	4.07352E+1	6.33679E+2	5.65829E+1	4.56198E+2
2.00000E+1	5.70000E+1	3.06532E+0	2.65712E+0	3.69098E+0	7.91048E-1	9.26520E+1	1.12020E+2	4.07411E+1	6.33586E+2	5.65931E+1	4.56116E+2
2.10000E+1	5.70000E+1	3.06492E+0	2.65700E+0	3.69069E+0	7.91016E-1	9.26910E+1	1.11990E+2	4.07446E+1	6.33531E+2	5.65960E+1	4.56093E+2
2.20000E+1	5.70000E+1	3.06497E+0	2.65718E+0	3.69063E+0	7.91130E-1	9.27330E+1	1.11950E+2	4.07468E+1	6.33498E+2	5.65943E+1	4.56106E+2
2.30000E+1	5.70000E+1	3.06536E+0	2.65766E+0	3.69086E+0	7.91194E-1	9.27760E+1	1.11910E+2	4.07489E+1	6.33465E+2	5.65905E+1	4.56136E+2
2.40000E+1	5.70000E+1	3.06530E+0	2.65776E+0	3.69116E+0	7.91219E-1	9.28210E+1	1.11870E+2	4.07512E+1	6.33430E+2	5.65961E+1	4.56091E+2
2.50000E+1	5.70000E+1	3.06485E+0	2.65785E+0	3.69120E+0	7.91362E-1	9.28630E+1	1.11830E+2	4.07586E+1	6.33315E+2	5.66052E+1	4.56018E+2
2.60000E+1	5.70000E+1	3.06444E+0	2.65774E+0	3.69078E+0	7.91392E-1	9.29040E+1	1.11790E+2	4.07623E+1	6.33256E+2	5.66064E+1	4.56008E+2
2.70000E+1	5.70000E+1	3.06462E+0	2.65801E+0	3.69090E+0	7.91384E-1	9.29470E+1	1.11750E+2	4.07641E+1	6.33229E+2	5.66049E+1	4.56021E+2
2.80000E+1	5.70000E+1	3.06474E+0	2.65830E+0	3.69121E+0	7.91456E-1	9.29870E+1	1.11710E+2	4.07670E+1	6.33183E+2	5.66074E+1	4.56000E+2
2.90000E+1	5.70000E+1	3.06458E+0	2.65841E+0	3.69117E+0	7.91433E-1	9.30320E+1	1.11670E+2	4.07708E+1	6.33125E+2	5.66097E+1	4.55982E+2
3.00000E+1	5.70000E+1	3.06431E+0	2.65844E+0	3.69132E+0	7.91509E-1	9.30720E+1	1.11640E+2	4.07747E+1	6.33064E+2	5.66169E+1	4.55924E+2
0.00000E+0	5.80000E+1	3.06439E+0	2.65912E+0	3.69150E+0	7.91705E-1	9.31920E+1	1.11530E+2	4.07842E+1	6.32916E+2	5.66184E+1	4.55912E+2
1.00000E+0	5.80000E+1	3.06421E+0	2.65916E+0	3.69134E+0	7.91633E-1	9.32380E+1	1.11480E+2	4.07872E+1	6.32870E+2	5.66192E+1	4.55906E+2
2.00000E+0	5.80000E+1	3.06417E+0	2.65931E+0	3.69151E+0	7.91749E-1	9.32770E+1	1.11450E+2	4.07901E+1	6.32825E+2	5.66225E+1	4.55879E+2
3.00000E+0	5.80000E+1	3.06347E+0	2.65917E+0	3.69162E+0	7.91769E-1	9.33220E+1	1.11410E+2	4.07971E+1	6.32717E+2	5.66370E+1	4.55762E+2
4.00000E+0	5.80000E+1	3.06317E+0	2.65914E+0	3.69130E+0	7.91802E-1	9.33620E+1	1.11370E+2	4.08007E+1	6.32661E+2	5.66377E+1	4.55756E+2
5.00000E+0	5.80000E+1	3.06334E+0	2.65950E+0	3.69141E+0	7.91789E-1	9.34060E+1	1.11330E+2	4.08041E+1	6.32608E+2	5.66363E+1	4.55768E+2
6.00000E+0	5.80000E+1	3.06357E+0	2.65979E+0	3.69148E+0	7.91818E-1	9.34500E+1	1.11290E+2	4.08054E+1	6.32588E+2	5.66331E+1	4.55793E+2
7.00000E+0	5.80000E+1	3.06359E+0	2.66003E+0	3.69158E+0	7.91954E-1	9.34940E+1	1.11250E+2	4.08088E+1	6.32535E+2	5.66343E+1	4.55784E+2
8.00000E+0	5.80000E+1	3.06304E+0	2.66002E+0	3.69150E+0	7.92005E-1	9.35350E+1	1.11210E+2	4.08160E+1	6.32423E+2	5.66434E+1	4.55711E+2
9.00000E+0	5.80000E+1	3.06269E+0	2.65992E+0	3.69139E+0	7.92110E-1	9.35750E+1	1.11170E+2	4.08191E+1	6.32376E+2	5.66480E+1	4.55674E+2
1.00000E+1	5.80000E+1	3.06265E+0	2.66005E+0	3.69147E+0	7.92093E-1	9.36180E+1	1.11140E+2	4.08216E+1	6.32337E+2	5.66500E+1	4.55658E+2
1.10000E+1	5.80000E+1	3.06307E+0	2.66034E+0	3.69152E+0	7.92163E-1	9.36580E+1	1.11100E+2	4.08205E+1	6.32354E+2	5.66430E+1	4.55714E+2
1.20000E+1	5.80000E+1	3.06308E+0	2.66060E+0	3.69176E+0	7.92198E-1	9.37030E+1	1.11060E+2	4.08244E+1	6.32293E+2	5.66466E+1	4.55685E+2
1.30000E+1	5.80000E+1	3.06272E+0	2.66064E+0	3.69167E+0	7.92295E-1	9.37460E+1	1.11020E+2	4.08296E+1	6.32213E+2	5.66516E+1	4.55644E+2
1.40000E+1	5.80000E+1	3.06217E+0	2.66057E+0	3.69178E+0	7.92294E-1	9.37890E+1	1.10980E+2	4.08361E+1	6.32113E+2	5.66636E+1	4.55548E+2
